Date,Time,Depth,Location,Site,Method,Replicate,Type,Observer,Species,Size,Count
13/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,SKC,Lutjanus fulviflamma,15--20,1
13/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,SKC,Chaetodon trifascialis,10--15,1
13/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,SKC,Scarus rivulatus,20--25,1
13/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,SKC,Epibulus insidiator,10--15,1
13/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,SKC,Lutjanus carponotatus,15--20,1
13/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,SKC,Lutjanus carponotatus,20--25,1
13/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,SKC,Hemigymnus melapterus,15--20,1
13/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,SKC,Siganus lineatus,30--35,1
13/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,SKC,Scolopsis lineata,15--20,6
13/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,SKC,Scarus rivulatus,15--20,1
13/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,SKC,Pomacanthus semicirculatus,25--30,1
13/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,SKC,Scarus altipinnis,15--20,3
13/02/2023,,,Fantom Island,Snapper Point,Point,4,Instant,SKC,Chaetodon melannotus,10--15,2
13/02/2023,,,Fantom Island,Snapper Point,Point,4,Instant,SKC,Anampses neoguinaicus,10--15,1
13/02/2023,,,Fantom Island,Snapper Point,Point,4,Instant,SKC,Hemigymnus melapterus,15--20,1
13/02/2023,,,Fantom Island,Snapper Point,Point,4,Instant,SKC,Scolopsis lineata,15--20,13
13/02/2023,,,Fantom Island,Snapper Point,Point,4,Instant,SKC,Scarus frenatus,20--25,2
13/02/2023,,,Fantom Island,Snapper Point,Point,4,Instant,SKC,Chaetodon melannotus,15--20,1
13/02/2023,,,Fantom Island,Snapper Point,Point,4,Instant,SKC,Siganus doliatus,15--20,3
13/02/2023,,,Fantom Island,Snapper Point,Point,4,Instant,SKC,Hemigymnus melapterus,10--15,1
13/02/2023,,,Fantom Island,Snapper Point,Point,4,Instant,SKC,Chaetodon rafflesi,10--15,1
13/02/2023,,,Fantom Island,Snapper Point,Point,4,Instant,SKC,Lutjanus fulviflamma,15--20,1
13/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,SKC,Anampses neoguinaicus,10--15,2
13/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,SKC,Hemigymnus melapterus,15--20,1
13/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,SKC,Scolopsis lineata,15--20,23
13/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,SKC,Scarus frenatus,20--25,2
13/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,SKC,Siganus doliatus,15--20,6
13/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,SKC,Lutjanus fulviflamma,15--20,2
13/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,SKC,Pomacanthus sexstriatus,25--30,1
13/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,SKC,Chaetodon lunulatus,10--15,6
13/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,SKC,Scarus rivulatus,10--15,5
13/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,SKC,Scarus rivulatus,15--20,9
13/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,SKC,Scarus rivulatus,20--25,2
13/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,SKC,Scolopsis bilineata,15--20,1
13/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,SKC,Chaetodon aureofasciatus,10--15,2
13/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,SKC,Chaetodon lineolatus,10--15,1
13/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,SKC,Anampses geographicus,10--15,1
13/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,SKC,Cheilinus chlorurus,15--20,1
13/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,SKC,Hemigymnus melapterus,25--30,1
13/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,SKC,Thalassoma lunare,10--15,1
13/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,SKC,Scarus ghobban,10--15,1
13/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,SKC,Epibulus insidiator,20--25,1
13/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,SKC,Choerodon fasciatus,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,1,20 m,HFY,Chaetodon aureofasciatus,10--15,10
14/02/2023,,,Fantom Island,Snapper Point,Transect,1,20 m,HFY,Scarus rivulatus,25--30,2
14/02/2023,,,Fantom Island,Snapper Point,Transect,1,20 m,HFY,Lutjanus vitta,20--25,3
14/02/2023,,,Fantom Island,Snapper Point,Transect,1,20 m,HFY,Scolopsis bilineata,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,1,20 m,HFY,Siganus lineatus,20--25,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,1,20 m,HFY,Cheilinus fasciatus,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,1,20 m,HFY,Scarus rivulatus,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,1,20 m,HFY,Scarus flavipectoralis,25--30,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,1,20 m,HFY,Labroides dimidiatus,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,1,20 m,HFY,Anampses geographicus,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,1,30 m,HFY,Chaetodon aureofasciatus,10--15,10
14/02/2023,,,Fantom Island,Snapper Point,Transect,1,30 m,HFY,Siganus lineatus,20--25,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,1,30 m,HFY,Scarus rivulatus,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,1,30 m,HFY,Labroides dimidiatus,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,1,30 m,HFY,Anampses geographicus,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,1,30 m,HFY,Scarus niger,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,1,30 m,HFY,Scarus rivulatus,10--15,2
14/02/2023,,,Fantom Island,Snapper Point,Transect,1,30 m,HFY,Lutjanus vitta,15--20,50
14/02/2023,,,Fantom Island,Snapper Point,Transect,1,30 m,HFY,Chaetodon plebius,10--15,2
14/02/2023,,,Fantom Island,Snapper Point,Transect,1,30 m,HFY,Halichoeres melanurus,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,1,30 m,HFY,Pomacanthus sexstriatus,25--30,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,1,30 m,HFY,Chaetodon aureofasciatus,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,1,30 m,HFY,Chaetodon lineolatus,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,1,30 m,HFY,Chaetodon plebius,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,2,20 m,HFY,Chaetodon aureofasciatus,10--15,12
14/02/2023,,,Fantom Island,Snapper Point,Transect,2,20 m,HFY,Chaetodon lineolatus,10--15,2
14/02/2023,,,Fantom Island,Snapper Point,Transect,2,20 m,HFY,Lutjanus vitta,20--25,4
14/02/2023,,,Fantom Island,Snapper Point,Transect,2,20 m,HFY,Chaetodon melannotus,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,2,20 m,HFY,Stethojulis strigiventer,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,2,20 m,HFY,Lutjanus carponotatus,20--25,4
14/02/2023,,,Fantom Island,Snapper Point,Transect,2,20 m,HFY,Scolopsis bilineata,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,2,20 m,HFY,Chaetodon trifascialis,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,2,20 m,HFY,Thalassoma hardwicke,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,2,20 m,HFY,Labroides dimidiatus,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,2,20 m,HFY,Hemigymnus melapterus,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,2,20 m,HFY,Hemigymnus fasciatus,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,2,20 m,HFY,Thalassoma lunare,10--15,2
14/02/2023,,,Fantom Island,Snapper Point,Transect,2,20 m,HFY,Pomacanthus sexstriatus,30--35,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,2,20 m,HFY,Epibulus insidiator,20--25,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,2,30 m,HFY,Chaetodon aureofasciatus,10--15,13
14/02/2023,,,Fantom Island,Snapper Point,Transect,2,30 m,HFY,Stethojulis strigiventer,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,2,30 m,HFY,Lutjanus carponotatus,20--25,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,2,30 m,HFY,Labroides dimidiatus,10--15,2
14/02/2023,,,Fantom Island,Snapper Point,Transect,2,30 m,HFY,Hemigymnus melapterus,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,2,30 m,HFY,Chaetodon speculum,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,2,30 m,HFY,Scarus rivulatus,25--30,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,2,30 m,HFY,Scarus rivulatus,20--25,2
14/02/2023,,,Fantom Island,Snapper Point,Transect,2,30 m,HFY,Thalassoma lunare,15--20,2
14/02/2023,,,Fantom Island,Snapper Point,Transect,2,30 m,HFY,Cheilinus fasciatus,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,2,30 m,HFY,Scarus niger,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,2,30 m,HFY,Chaetodon melannotus,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,2,30 m,HFY,Lutjanus carponotatus,25--30,1
14/02/2023,,,Fantom Island,Snapper Point,Point,1,Instant,HFY,Hemigymnus fasciatus,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Point,1,Instant,HFY,Hemigymnus melapterus,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Point,1,Instant,HFY,Chaetodon speculum,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Point,1,Instant,HFY,Scarus rivulatus,15--20,3
14/02/2023,,,Fantom Island,Snapper Point,Point,1,Instant,HFY,Scarus altipinnis,15--20,2
14/02/2023,,,Fantom Island,Snapper Point,Point,1,Instant,HFY,Lutjanus fulviflamma,20--25,3
14/02/2023,,,Fantom Island,Snapper Point,Point,1,Instant,HFY,Lutjanus carponotatus,20--25,1
14/02/2023,,,Fantom Island,Snapper Point,Point,1,Instant,HFY,Cephalopholis cyanostigma,20--25,1
14/02/2023,,,Fantom Island,Snapper Point,Point,1,10 min,HFY,Chaetodon speculum,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Point,1,10 min,HFY,Scarus rivulatus,15--20,10
14/02/2023,,,Fantom Island,Snapper Point,Point,1,10 min,HFY,Scarus altipinnis,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Point,1,10 min,HFY,Lutjanus fulviflamma,20--25,12
14/02/2023,,,Fantom Island,Snapper Point,Point,1,10 min,HFY,Heniochus diphreutes,20--25,2
14/02/2023,,,Fantom Island,Snapper Point,Point,1,10 min,HFY,Cephalopholis cyanostigma,20--25,1
14/02/2023,,,Fantom Island,Snapper Point,Point,1,10 min,HFY,Acanthurus sp,25--30,2
14/02/2023,,,Fantom Island,Snapper Point,Point,1,10 min,HFY,Cheilinus fasciatus,20--25,3
14/02/2023,,,Fantom Island,Snapper Point,Point,1,10 min,HFY,Choerodon anchorago,20--25,1
14/02/2023,,,Fantom Island,Snapper Point,Point,1,10 min,HFY,Siganus lineatus,25--30,1
14/02/2023,,,Fantom Island,Snapper Point,Point,1,10 min,HFY,Scarus flavipectoralis,25--30,1
14/02/2023,,,Fantom Island,Snapper Point,Point,1,10 min,HFY,Diagramma pictum,20--25,11
14/02/2023,,,Fantom Island,Snapper Point,Point,1,10 min,HFY,Scarus rivulatus,10--15,3
14/02/2023,,,Fantom Island,Snapper Point,Point,1,10 min,HFY,Scolopsis monogramma,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Point,1,10 min,HFY,Lutjanus vitta,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Point,1,10 min,HFY,Diploprion bifasciatum,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Point,1,10 min,HFY,Siganus doliatus,20--25,1
14/02/2023,,,Fantom Island,Snapper Point,Point,1,10 min,HFY,Thalassoma lunare,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Point,1,10 min,HFY,Thalassoma lunare,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Point,1,10 min,HFY,Chaetodon aureofasciatus,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Point,1,10 min,HFY,Cheilinus chlorurus,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Point,2,Instant,HFY,Chaetodon melannotus,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Point,2,Instant,HFY,Chaetodon rafflesi,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Point,2,Instant,HFY,Plectropomus maculatus,25--30,2
14/02/2023,,,Fantom Island,Snapper Point,Point,2,Instant,HFY,Diagramma pictum,25--30,3
14/02/2023,,,Fantom Island,Snapper Point,Point,2,Instant,HFY,Acanthurus sp,35--40,4
14/02/2023,,,Fantom Island,Snapper Point,Point,2,10 min,HFY,Halichoeres melanurus,10--15,2
14/02/2023,,,Fantom Island,Snapper Point,Point,2,10 min,HFY,Siganus lineatus,35--40,2
14/02/2023,,,Fantom Island,Snapper Point,Point,2,10 min,HFY,Lutjanus fulviflamma,25--30,10
14/02/2023,,,Fantom Island,Snapper Point,Point,2,10 min,HFY,Labroides dimidiatus,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Point,2,10 min,HFY,Platax teira,35--40,3
14/02/2023,,,Fantom Island,Snapper Point,Point,2,10 min,HFY,Chaetodon speculum,15--20,2
14/02/2023,,,Fantom Island,Snapper Point,Point,2,10 min,HFY,Lutjanus vitta,20--25,2
14/02/2023,,,Fantom Island,Snapper Point,Point,2,10 min,HFY,Lutjanus vitta,25--30,1
14/02/2023,,,Fantom Island,Snapper Point,Point,2,10 min,HFY,Chaetodon aureofasciatus,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Point,2,10 min,HFY,Scarus rivulatus,15--20,3
14/02/2023,,,Fantom Island,Snapper Point,Point,2,10 min,HFY,Chlorurus spilurus,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Point,2,10 min,HFY,Chelmon rostratus,15--20,2
14/02/2023,,,Fantom Island,Snapper Point,Point,2,10 min,HFY,Pomacanthus sexstriatus,40--45,2
14/02/2023,,,Fantom Island,Snapper Point,Point,2,10 min,HFY,Scarus schlegeli,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Point,2,10 min,HFY,Lutjanus carponotatus,25--30,2
14/02/2023,,,Fantom Island,Snapper Point,Point,2,10 min,HFY,Scolopsis bilineata,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Point,2,10 min,HFY,Scarus niger,20--25,1
14/02/2023,,,Fantom Island,Snapper Point,Point,2,10 min,HFY,Cheilinus fasciatus,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Point,2,10 min,HFY,Chaetodon plebius,10--15,2
14/02/2023,,,Fantom Island,Snapper Point,Point,2,10 min,HFY,Siganus doliatus,20--25,2
14/02/2023,,,Fantom Island,Snapper Point,Point,2,10 min,HFY,Chaetodon rainfordi,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Point,2,10 min,HFY,Cephalopholis cyanostigma,20--25,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,3,20 m,HFY,Plectrohynchus lineatus,55--60,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,3,20 m,HFY,Scolopsis bilineata,20--25,2
14/02/2023,,,Fantom Island,Snapper Point,Transect,3,20 m,HFY,Epibulus insidiator,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,3,20 m,HFY,Thalassoma lunare,15--20,2
14/02/2023,,,Fantom Island,Snapper Point,Transect,3,20 m,HFY,Chaetodon melannotus,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,3,20 m,HFY,Halichoeres melanurus,10--15,3
14/02/2023,,,Fantom Island,Snapper Point,Transect,3,20 m,HFY,Siganus lineatus,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,3,20 m,HFY,Chaetodon aureofasciatus,10--15,16
14/02/2023,,,Fantom Island,Snapper Point,Transect,3,20 m,HFY,Lutjanus vitta,20--25,9
14/02/2023,,,Fantom Island,Snapper Point,Transect,3,20 m,HFY,Thalassoma hardwicke,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,3,20 m,HFY,Hemigymnus melapterus,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,3,20 m,HFY,Scarus rivulatus,25--30,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,3,20 m,HFY,Kyphosis cinerascens,20--25,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,3,20 m,HFY,Scarus flavipectoralis,30--35,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,3,30 m,HFY,Halichoeres melanurus,10--15,2
14/02/2023,,,Fantom Island,Snapper Point,Transect,3,30 m,HFY,Chaetodon aureofasciatus,10--15,10
14/02/2023,,,Fantom Island,Snapper Point,Transect,3,30 m,HFY,Lutjanus vitta,20--25,44
14/02/2023,,,Fantom Island,Snapper Point,Transect,3,30 m,HFY,Scolopsis lineata,20--25,5
14/02/2023,,,Fantom Island,Snapper Point,Transect,3,30 m,HFY,Chaetodon speculum,10--15,2
14/02/2023,,,Fantom Island,Snapper Point,Transect,3,30 m,HFY,Scarus niger,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,3,30 m,HFY,Cheilinus fasciatus,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,3,30 m,HFY,Platax teira,20--25,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,3,30 m,HFY,Cheilinus chlorurus,10--15,3
14/02/2023,,,Fantom Island,Snapper Point,Transect,3,30 m,HFY,Pomacanthus sexstriatus,20--25,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,3,30 m,HFY,Lutjanus carponotatus,20--25,2
14/02/2023,,,Fantom Island,Snapper Point,Transect,3,30 m,HFY,Scarus rivulatus,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,3,30 m,HFY,Halichoeres marginatus,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,3,30 m,HFY,Chaetodon lineolatus,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,3,30 m,HFY,Thalassoma hardwicke,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,4,20 m,HFY,Chaetodon aureofasciatus,10--15,4
14/02/2023,,,Fantom Island,Snapper Point,Transect,4,20 m,HFY,Scolopsis lineata,15--20,2
14/02/2023,,,Fantom Island,Snapper Point,Transect,4,20 m,HFY,Plectrohynchus lineatus,35--40,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,4,20 m,HFY,Stethojulis strigiventer,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,4,20 m,HFY,Scarus rivulatus,10--15,4
14/02/2023,,,Fantom Island,Snapper Point,Transect,4,20 m,HFY,Halichoeres melanurus,10--15,4
14/02/2023,,,Fantom Island,Snapper Point,Transect,4,20 m,HFY,Hemigymnus melapterus,10--15,2
14/02/2023,,,Fantom Island,Snapper Point,Transect,4,20 m,HFY,Thalassoma lunare,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,4,20 m,HFY,Labroides dimidiatus,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,4,20 m,HFY,Siganus doliatus,25--30,3
14/02/2023,,,Fantom Island,Snapper Point,Transect,4,20 m,HFY,Scarus rivulatus,30--35,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,4,20 m,HFY,Chaetodon lineolatus,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,4,20 m,HFY,Cetoscarus ocellatus,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,4,20 m,HFY,Scarus niger,10--15,3
14/02/2023,,,Fantom Island,Snapper Point,Transect,4,20 m,HFY,Scarus niger,15--20,2
14/02/2023,,,Fantom Island,Snapper Point,Transect,4,20 m,HFY,Thalassoma hardwicke,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,4,30 m,HFY,Chaetodon aureofasciatus,10--15,13
14/02/2023,,,Fantom Island,Snapper Point,Transect,4,30 m,HFY,Scolopsis lineata,15--20,4
14/02/2023,,,Fantom Island,Snapper Point,Transect,4,30 m,HFY,Scarus rivulatus,10--15,10
14/02/2023,,,Fantom Island,Snapper Point,Transect,4,30 m,HFY,Halichoeres melanurus,10--15,4
14/02/2023,,,Fantom Island,Snapper Point,Transect,4,30 m,HFY,Scarus rivulatus,30--35,3
14/02/2023,,,Fantom Island,Snapper Point,Transect,4,30 m,HFY,Thalassoma hardwicke,10--15,2
14/02/2023,,,Fantom Island,Snapper Point,Transect,4,30 m,HFY,Chlorurus spilurus,25--30,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,4,30 m,HFY,Chaetodon lineolatus,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,4,30 m,HFY,Chlorurus spilurus,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,4,30 m,HFY,Anampses neoguinaicus,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,4,30 m,HFY,Chaetodon plebius,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,4,30 m,HFY,Cheilinus fasciatus,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Transect,4,30 m,HFY,Pomacanthus sexstriatus,45--50,2
14/02/2023,,,Fantom Island,Snapper Point,Point,3,Instant,HFY,Scarus rivulatus,15--20,3
14/02/2023,,,Fantom Island,Snapper Point,Point,3,Instant,HFY,Scarus rivulatus,25--30,1
14/02/2023,,,Fantom Island,Snapper Point,Point,3,Instant,HFY,Chaetodon melannotus,10--15,4
14/02/2023,,,Fantom Island,Snapper Point,Point,3,Instant,HFY,Lutjanus carponotatus,30--35,1
14/02/2023,,,Fantom Island,Snapper Point,Point,3,Instant,HFY,Pomacanthus sexstriatus,30--35,1
14/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,HFY,Scarus rivulatus,15--20,8
14/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,HFY,Scarus rivulatus,25--30,1
14/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,HFY,Lutjanus carponotatus,30--35,1
14/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,HFY,Thalassoma lunare,15--20,2
14/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,HFY,Chaetodon rainfordi,10--15,2
14/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,HFY,Chaetodon aureofasciatus,10--15,5
14/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,HFY,Hemigymnus melapterus,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,HFY,Scolopsis bilineata,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,HFY,Scolopsis bilineata,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,HFY,Thalassoma hardwicke,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,HFY,Epibulus insidiator,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,HFY,Scolopsis bilineata,25--30,1
14/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,HFY,Halichoeres melanurus,10--15,3
14/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,HFY,Chaetodon speculum,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,HFY,Scarus niger,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,HFY,Cheilinus fasciatus,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,HFY,Chaetodon rafflesi,15--20,2
14/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,HFY,Siganus doliatus,20--25,1
14/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,HFY,Thalassoma lunare,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,HFY,Labroides dimidiatus,10--15,2
14/02/2023,,,Fantom Island,Snapper Point,Point,4,Instant,HFY,Chlorurus spilurus,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Point,4,Instant,HFY,Scolopsis lineata,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Point,4,Instant,HFY,Scarus rivulatus,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Point,4,Instant,HFY,Chaetodon melannotus,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,HFY,Thalassoma hardwicke,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,HFY,Chlorurus spilurus,15--20,2
14/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,HFY,Scolopsis lineata,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,HFY,Scarus rivulatus,10--15,16
14/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,HFY,Oxycheilinus diagramma,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,HFY,Scarus niger,10--15,3
14/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,HFY,Hemigymnus melapterus,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,HFY,Labroides dimidiatus,10--15,2
14/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,HFY,Thalassoma hardwicke,10--15,2
14/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,HFY,Chaetodon aureofasciatus,10--15,3
14/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,HFY,Hemigymnus melapterus,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,HFY,Cheilinus chlorurus,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,HFY,Chaetodon plebius,10--15,2
14/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,HFY,Scolopsis bilineata,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,HFY,Scarus rivulatus,20--25,1
14/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,HFY,Chaetodon rafflesi,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,HFY,Scarus rivulatus,35--40,1
14/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,HFY,Scolopsis bilineata,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,HFY,Chlorurus spilurus,25--30,2
14/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,HFY,Scarus niger,15--20,4
14/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,HFY,Plectropomus maculatus,30--35,1
14/02/2023,,,Fantom Island,Snapper Point,Point,1,Instant,ACS,Lutjanus vitta,20--25,3
14/02/2023,,,Fantom Island,Snapper Point,Point,1,Instant,ACS,Chlorurus spilurus,25--30,1
